8cbd59d000ff429a8fe8a1b99c5f3972	kingsville	TX	US	http://seg.sharethis.com/getSegment.php?purl=http%3A%2F%2Fwww.celebritycruises.com%2Fdestinations%2Feurope%3Fcid%3Dps_mest_goog_brndgn_1410_dteu_adlk_us_3000%26gclid%3DCJDm5LCz6MgCFcOGaQodZ8oF6Q&jsref=&rnd=1446146499941	10/29/15	19:21:24 GMT	22880	2015-10-29 19:21:24 GMT	1281	2015-10-29 19:21:24 GMT	1105	2015-10-29 19:21:24 GMT	1098	2015-10-29 19:21:24 GMT	40	2015-10-29 19:21:24 GMT	390	2015-10-29 19:21:24 GMT	318	2015-10-29 19:21:24 GMT	1101	2015-10-29 19:21:24 GMT	1112	2015-10-29 19:21:24 GMT	1108	2015-10-29 19:21:24 GMT	1109	2015-10-29 19:21:24 GMT
ccc2fe78c01d88931e853af5c43f6a1e	elmhurst	IL	US	http://www.celebritycruises.com/cruises/cruise-package-SI07E123?packageid=SI07E123&dest=CARIB&shipCode=SI&shipName=Celebrity%20Silhouette&sailDate=1160327&cabincls=BALCONY&promoType=80	11/18/15	04:20:28 GMT	22880	2015-11-13 04:20:28 GMT	2790	2015-11-17 04:20:28 GMT	31752	2015-11-13 04:20:28 GMT	322	2015-11-17 04:20:28 GMT	1115	2015-11-17 04:20:28 GMT	1120	2015-11-17 04:20:28 GMT	316	2015-11-17 04:20:28 GMT	306	2015-11-17 04:20:28 GMT	2	2015-11-17 04:20:28 GMT	5725	2015-11-17 04:20:28 GMT	5208	2015-11-17 04:20:28 GMT
49e91b2c92661f17c915cb368d493780	meriden	KS	US	https://secure.celebritycruises.com/my-celebrity/getTransportationSummary	11/18/15	04:23:1 GMT	22880	2015-11-15 04:23:1 GMT	1282	2015-11-15 04:23:1 GMT	6223	2015-11-09 04:23:1 GMT	7065	2015-11-09 04:23:1 GMT	23305	2015-11-09 04:23:1 GMT	1274	2015-11-01 04:23:1 GMT	1475	2015-11-09 04:23:1 GMT	267	2015-11-03 04:23:1 GMT	1481	2015-11-04 04:23:1 GMT	3084	2015-11-09 04:23:1 GMT	3096	2015-11-09 04:23:1 GMT
0a514a725869c4f8567db42167061d62	denver	CO	US	http://www.celebritycruises.com/booking/reservationStep1?fareCode=COUPON&selectedFareCode=A9761173&offerCode=PB&sailDate=1160825&packageCode=EQ13M056&destCode=EUROP&shipCode=EQ&shipName=Celebrity%20Equinox&shipNameSlug=Celebrity-Equinox&br=C	11/18/15	04:26:16 GMT	1475	2015-05-20 04:26:16 GMT	217	2015-07-21 04:26:16 GMT	1481	2015-11-13 04:26:16 GMT	998	2015-11-13 04:26:16 GMT	5164	2015-07-21 04:26:16 GMT	5162	2015-07-21 04:26:16 GMT	5161	2015-09-28 04:26:16 GMT	16086	2015-11-13 04:26:16 GMT	16084	2015-09-28 04:26:16 GMT	16083	2015-11-13 04:26:16 GMT	5169	2015-11-13 04:26:16 GMT
d53c5a68a15f57463b80a91d9ac8248e	chicago	IL	US	http://www.celebritycruises.com/ships/celebrity-constellation	11/18/15	04:03:54 GMT	298	2015-11-18 04:03:54 GMT	217	2015-11-18 04:03:54 GMT	293	2015-11-18 04:03:54 GMT	1481	2015-11-13 04:03:54 GMT	6216	2015-11-02 04:03:54 GMT	23329	2015-10-10 04:03:54 GMT	23349	2015-11-13 04:03:54 GMT	5089	2015-06-30 04:03:54 GMT	5087	2015-11-02 04:03:54 GMT	998	2015-11-13 04:03:54 GMT	321	2015-11-02 04:03:54 GMT
b6ddaae36180670aa1e4b212522ab787	bonham	TX	US	https://secure.celebritycruises.com/mycelebrity/addReservation.do	11/18/15	04:19:26 GMT	6223	2015-07-31 04:19:26 GMT	1475	2015-07-31 04:19:26 GMT	3084	2015-07-31 04:19:26 GMT	10308	2015-07-31 04:19:26 GMT	3188	2015-07-31 04:19:26 GMT	5136	2015-07-31 04:19:26 GMT	3623	2015-07-31 04:19:26 GMT	5148	2015-07-31 04:19:26 GMT	5089	2015-07-31 04:19:26 GMT	3644	2015-07-31 04:19:26 GMT	5725	2015-10-03 04:19:26 GMT
6c3241ce4ee8f15d09b59162ed70deb4	spring	TX	US	http://www.celebritycruises.com/cruise-search/search-results?cruisesOnly=Y&isWidget=false&dest=ANY&sailStartDate=ANY&sailEndDate=ANY&ship=ANY&port=FLL	11/18/15	03:57:2 GMT	22880	2015-11-18 03:57:2 GMT	3100	2015-07-29 03:57:2 GMT	1475	2015-09-17 03:57:2 GMT	1274	2015-09-26 03:57:2 GMT	1273	2015-11-09 03:57:2 GMT	10082	2015-07-15 03:57:2 GMT	3090	2015-06-30 03:57:2 GMT	1481	2015-11-18 03:57:2 GMT	3084	2015-07-29 03:57:2 GMT	3096	2015-07-29 03:57:2 GMT	3095	2015-06-30 03:57:2 GMT
1297bb96ab676f94dd225c896683f1c2	tulsa	OK	US	https://secure.celebritycruises.com/mycelebrity/home.do	11/18/15	03:57:58 GMT	1102	2015-11-11 03:57:58 GMT	322	2015-11-16 03:57:58 GMT	23368	2015-10-21 03:57:58 GMT	1098	2015-11-17 03:57:58 GMT	318	2015-11-16 03:57:58 GMT	1101	2015-11-11 03:57:58 GMT	316	2015-11-16 03:57:58 GMT	1110	2015-11-11 03:57:58 GMT	1475	2015-11-11 03:57:58 GMT	1295	2015-11-11 03:57:58 GMT	309	2015-11-16 03:57:58 GMT
77f88f54a9ef164570522732beb8fe3c	burlington	ON	CA	http://www.celebritycruises.com/ships/celebrity-eclipse	11/18/15	04:32:18 GMT	3099	2015-10-19 04:32:18 GMT	40	2015-06-23 04:32:18 GMT	5	2015-11-01 04:32:18 GMT	3101	2015-08-26 04:32:18 GMT	55	2015-11-01 04:32:18 GMT	1475	2015-08-26 04:32:18 GMT	1274	2015-11-03 04:32:18 GMT	1273	2015-11-01 04:32:18 GMT	1146	2015-11-17 04:32:18 GMT	266	2015-07-17 04:32:18 GMT	3090	2015-10-16 04:32:18 GMT
49e91b2c92661f17c915cb368d493780	meriden	KS	US	https://secure.celebritycruises.com/my-celebrity/getBookingSummary?action=customize&bookingId=0585653&packageCode=SM07D135&sailDate=1160416&shipCode=SM	11/18/15	04:20:56 GMT	22880	2015-11-15 04:20:56 GMT	1282	2015-11-15 04:20:56 GMT	6223	2015-11-09 04:20:56 GMT	7065	2015-11-09 04:20:56 GMT	23305	2015-11-09 04:20:56 GMT	1274	2015-11-01 04:20:56 GMT	1475	2015-11-09 04:20:56 GMT	267	2015-11-03 04:20:56 GMT	1481	2015-11-04 04:20:56 GMT	3084	2015-11-09 04:20:56 GMT	3096	2015-11-09 04:20:56 GMT
83597fbe6bce1937177d8de76cbc80a4	winter park	FL	US	http://www.celebritycruises.com/htmlpage/big-better-best-a	11/18/15	04:49:23 GMT	40	2015-10-28 04:49:23 GMT	5	2015-11-13 04:49:23 GMT	306	2015-11-13 04:49:23 GMT	1475	2015-11-13 04:49:23 GMT	1274	2015-11-13 04:49:23 GMT	346	2015-11-13 04:49:23 GMT	1363	2015-11-13 04:49:23 GMT	308	2015-11-13 04:49:23 GMT	307	2015-11-13 04:49:23 GMT	1481	2015-11-15 04:49:23 GMT	2	2015-11-13 04:49:23 GMT
2ea002a5fb82b55505abf6a979c6f0c6	punta gorda	FL	US	http://www.celebritycruises.com/	11/18/15	04:29:31 GMT	3217	2015-11-13 04:29:31 GMT	3218	2015-11-13 04:29:31 GMT	3219	2015-11-13 04:29:31 GMT	1274	2015-11-16 04:29:31 GMT	1273	2015-11-13 04:29:31 GMT	267	2015-11-03 04:29:31 GMT	23323	2015-11-16 04:29:31 GMT	5136	2015-11-13 04:29:31 GMT	16136	2015-11-13 04:29:31 GMT	23349	2015-11-16 04:29:31 GMT	9171	2015-11-13 04:29:31 GMT
52660053de5a01c4bd38fb3629cbf93b	ft mill	SC	US	http://www.celebritycruises.com/ships	11/18/15	04:49:47 GMT	6223	2015-10-12 04:49:47 GMT	1475	2015-11-12 04:49:47 GMT	1481	2015-11-17 04:49:47 GMT	6219	2015-11-16 04:49:47 GMT	23323	2015-11-17 04:49:47 GMT	23349	2015-11-17 04:49:47 GMT	5089	2015-11-12 04:49:47 GMT	23340	2015-11-17 04:49:47 GMT	23344	2015-11-17 04:49:47 GMT	23345	2015-11-17 04:49:47 GMT	321	2015-11-17 04:49:47 GMT
ddcca03c3c5fe8c88ceb65871fc7b8cb	herndon	VA	US	http://www.celebritycruises.com/home?cid=ps_mest_goog_brndgn_1410_hp_adlk_us_3756&gclid=CNyb5Y-LmckCFZKBaQodHWwNVg	11/18/15	04:02:44 GMT	298	2015-10-13 04:02:44 GMT	1475	2015-11-01 04:02:44 GMT	293	2015-10-13 04:02:44 GMT	23323	2015-11-13 04:02:44 GMT	23349	2015-11-15 04:02:44 GMT	5087	2015-11-01 04:02:44 GMT	322	2015-11-05 04:02:44 GMT	318	2015-11-05 04:02:44 GMT	5161	2015-11-09 04:02:44 GMT	316	2015-11-09 04:02:44 GMT	16086	2015-11-09 04:02:44 GMT
39abc3a42ed7e6fb5d30befcb8f4957a	scott depot	WV	US	http://www.celebritycruises.com/specials/lto_80?cid=di_mest_fb_bggrbt_1508_bbbex_spst_na_9672&tab=lto_80&promoType=80	11/18/15	04:44:14 GMT	1282	2015-11-14 04:44:14 GMT	3621	2015-11-14 04:44:14 GMT	1481	2015-11-09 04:44:14 GMT	3632	2015-11-14 04:44:14 GMT	3187	2015-11-14 04:44:14 GMT	3624	2015-11-14 04:44:14 GMT	3625	2015-11-14 04:44:14 GMT	3623	2015-11-14 04:44:14 GMT	5089	2015-11-14 04:44:14 GMT	5088	2015-11-14 04:44:14 GMT	5087	2015-11-14 04:44:14 GMT
772792f780ec69a805809716098f8296	cammeray	NSW	AU	https://secure.celebritycruises.com/checkin/home	11/18/15	03:11:54 GMT	5401	2015-09-22 03:11:54 GMT	5400	2015-09-22 03:11:54 GMT	1274	2015-09-22 03:11:54 GMT	6637	2015-11-02 14:43:46 GMT	6612	2015-11-02 14:43:46 GMT	318	2015-11-02 14:43:46 GMT	316	2015-11-02 14:43:46 GMT	1438	2015-11-02 14:43:46 GMT	1441	2015-11-02 14:43:46 GMT	323	2015-11-02 14:43:46 GMT		
cca070c61b76ab119959510906795f14	perrysburg	OH	US	http://www.celebritycruises.com/cruise-search/search-results	11/18/15	04:47:17 GMT	3216	2015-11-12 04:47:17 GMT	1282	2015-11-09 04:47:17 GMT	3220	2015-11-12 04:47:17 GMT	1274	2015-11-12 04:47:17 GMT	3090	2015-10-16 04:47:17 GMT	2647	2015-11-09 04:47:17 GMT	3221	2015-11-12 04:47:17 GMT	3095	2015-10-16 04:47:17 GMT	6216	2015-11-12 04:47:17 GMT	3222	2015-11-12 04:47:17 GMT	3223	2015-11-12 04:47:17 GMT
f2ef14dfcd94363b66b352eec59049a7	victoria	BC	CA	http://www.celebritycruises.com/specials/limited-time-offers-71?tab=lto_71&promoType=71	11/18/15	02:17:39 GMT	1146	2015-11-12 02:17:39 GMT	32	2015-11-18 02:17:39 GMT	3074	2015-11-12 02:17:39 GMT	10308	2015-11-18 02:17:39 GMT	1438	2015-11-12 02:17:39 GMT	50	2015-11-12 02:17:39 GMT	5705	2015-11-12 02:17:39 GMT	2638	2015-11-16 02:17:39 GMT	23340	2015-11-12 18:51:54 GMT	23344	2015-11-12 18:51:54 GMT	23345	2015-11-12 18:51:54 GMT
0e2a855d1292c6313e37a0bfd5c2a894	ft lauderdale	FL	US	http://www.celebritycruises.com/frequently-asked-questions?allowMobile=y&ecid=em_20988780&rid=354210260&mes=Celebrity%20New%20Dress%20Code%20Booked%20Nov%202015%20EM&emsc=&empf=U&emct=&lnkid=EVENING_CHIC_BN	11/18/15	04:49:58 GMT	6223	2015-11-03 04:49:58 GMT	1274	2015-11-03 04:49:58 GMT	3213	2015-10-19 04:49:58 GMT	3090	2015-10-16 04:49:58 GMT	3621	2015-10-19 04:49:58 GMT	16149	2015-10-19 04:49:58 GMT	1481	2015-11-06 04:49:58 GMT	3095	2015-10-16 04:49:58 GMT	3635	2015-10-19 04:49:58 GMT	3626	2015-10-19 04:49:58 GMT	2638	2015-11-03 04:49:58 GMT
cefe71e9e021eb07cabc73419ca8781b	melbourne	VIC	AU	http://www.celebritycruises.com/home	11/18/15	02:28:11 GMT	1274	2015-06-26 02:28:11 GMT	31753	2015-10-22 19:03:26 GMT	2638	2015-10-22 19:03:26 GMT	1098	2015-11-04 03:33:26 GMT	1101	2015-11-04 03:33:26 GMT	316	2015-11-04 03:33:26 GMT	1112	2015-11-04 03:33:26 GMT	310	2015-11-04 03:33:26 GMT	1108	2015-11-04 03:33:26 GMT	1117	2015-11-04 03:33:26 GMT	1443	2015-11-04 03:33:26 GMT
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
